,course,semester_code,average_grade,passed,a,b,c,d,e,f
34966,BI1003,V2010,1.3333333333333333,0,0,0,1,0,1,1
34967,BI1003,H2010,2.7681159420289854,0,0,20,84,21,8,5
34968,BI1003,V2011,3.1666666666666665,0,1,3,0,1,0,1
34969,BI1003,H2011,2.647727272727273,0,1,10,49,16,9,3
34970,BI1003,H2012,2.3,0,2,8,36,22,13,9
34971,BI1003,V2013,3.0,0,0,1,2,1,0,0
34972,BI1003,H2013,2.789473684210526,0,4,26,43,29,7,5
34973,BI1003,V2014,2.923076923076923,0,1,6,1,3,0,2
34974,BI1003,H2014,2.673076923076923,0,5,16,40,29,11,3
34975,BI1003,V2015,1.4285714285714286,0,0,0,1,3,1,2
34976,BI1003,H2015,2.495049504950495,0,1,17,38,27,11,7
34977,BI1003,V2016,2.4285714285714284,0,0,1,3,2,0,1
34978,BI1003,H2016,2.6923076923076925,0,4,13,35,31,6,2
34979,BI1003,V2017,3.6666666666666665,0,0,4,2,0,0,0
34980,BI1003,H2017,3.105691056910569,0,7,37,48,24,7,0
34981,BI1003,V2004,2.3333333333333335,0,0,0,1,2,0,0
34982,BI1003,H2004,2.9,0,0,22,26,16,5,1
34983,BI1003,H2005,2.7590361445783134,0,1,18,38,15,8,3
34984,BI1003,H2006,2.608108108108108,0,4,12,21,28,6,3
34985,BI1003,V2018,3.1666666666666665,0,0,3,2,0,1,0
34986,FY8902,V2010,4.0,0,1,2,1,0,0,0
34987,FY8902,V2011,3.5,0,0,3,3,0,0,0
34988,FY8902,V2015,0.0,4,0,0,0,0,0,0
34989,TBA4521,H2010,3.9523809523809526,0,5,10,6,0,0,0
34990,TBA4521,S2011,2.6666666666666665,0,0,1,0,2,0,0
34991,TBA4521,H2011,3.88,0,4,15,5,1,0,0
34992,TBA4521,H2012,3.7777777777777777,0,1,5,3,0,0,0
34993,TBA4521,H2013,3.7333333333333334,0,2,7,6,0,0,0
34994,TBA4521,H2014,3.466666666666667,0,1,5,9,0,0,0
34995,TBA4521,H2015,3.6666666666666665,0,3,5,2,1,1,0
34996,TBA4521,H2016,3.727272727272727,0,2,4,5,0,0,0
34997,TBA4521,V2017,3.6666666666666665,0,0,2,1,0,0,0
34998,TBA4521,H2017,3.3333333333333335,0,1,2,1,2,0,0
34999,SØK3525,H2009,3.7142857142857144,0,3,7,2,1,1,0
35000,SØK3525,H2011,3.1,0,5,12,5,2,1,5
35001,SØK3525,V2012,1.4,0,1,0,0,1,0,3
35002,SØK3525,H2012,1.6666666666666667,0,0,0,0,2,1,0
35003,SØK3525,V2014,3.4375,0,3,4,6,3,0,0
35004,SØK3525,H2015,2.2777777777777777,0,2,5,1,4,0,6
35005,SØK3525,V2016,1.8,0,0,1,0,2,1,1
35006,SPA1402,V2010,3.3333333333333335,0,2,14,12,4,0,1
35007,SPA1402,V2011,3.5142857142857142,0,7,13,10,2,2,1
35008,SPA1402,V2012,3.3055555555555554,0,8,11,8,4,3,2
35009,SPA1402,V2013,3.8285714285714287,0,10,16,6,1,0,2
35010,SPA1402,V2014,4.0,0,13,12,5,0,0,2
35011,SPA1402,V2015,3.5454545454545454,0,9,10,7,5,1,1
35012,SPA1402,V2016,3.2580645161290325,0,7,6,11,4,1,2
35013,SPA1402,V2017,2.9615384615384617,0,6,4,6,5,3,2
35014,SPA1402,V2018,3.2,0,4,8,8,2,0,3
35015,TFE4112,V2010,2.6123595505617976,0,8,29,82,22,19,18
35016,TFE4112,S2010,1.625,0,0,0,2,2,3,1
35017,TFE4112,V2011,2.4696132596685083,0,14,25,63,32,24,23
35018,TFE4112,S2011,1.8823529411764706,0,1,1,4,3,5,3
35019,TFE4112,V2012,3.396449704142012,0,30,48,66,13,8,4
35020,TFE4112,S2012,1.5,0,0,0,1,1,1,1
35021,TFE4112,V2013,1.826086956521739,0,8,12,37,35,25,44
35022,TFE4112,S2013,1.5,0,0,0,8,11,8,9
35023,TFE4112,V2014,2.8854166666666665,0,30,53,42,23,20,24
35024,TFE4112,S2014,1.8571428571428572,0,1,1,4,1,3,4
35025,TFE4112,V2015,2.449367088607595,0,10,23,56,29,19,21
35026,TFE4112,S2015,1.4285714285714286,0,1,1,2,4,7,6
35027,TFE4112,V2016,2.7393617021276597,0,19,40,54,38,22,15
35028,TFE4112,S2016,1.2142857142857142,0,0,2,0,2,5,5
35029,TFE4112,V2017,2.5714285714285716,0,16,34,42,34,22,20
35030,TFE4112,S2017,1.5833333333333333,0,0,1,4,0,3,4
35031,TFE4112,V2018,3.8142857142857145,0,63,32,20,12,7,6
35032,TDT4171,V2008,3.152173913043478,0,10,11,14,4,1,6
35033,TDT4171,S2008,3.0,0,1,0,1,0,1,0
35034,TDT4171,V2009,3.3076923076923075,0,12,20,22,3,3,5
35035,TDT4171,S2009,2.6666666666666665,0,0,1,1,0,1,0
35036,TDT4171,V2010,3.3506493506493507,0,22,20,19,3,5,8
35037,TDT4171,S2010,2.25,0,0,1,1,1,0,1
35038,TDT4171,V2011,3.1523809523809523,0,10,26,53,7,4,5
35039,TDT4171,V2012,3.372093023255814,0,30,36,40,8,5,10
35040,TDT4171,V2013,3.17,0,16,32,33,4,2,13
35041,TDT4171,S2013,3.142857142857143,0,2,0,3,1,1,0
35042,TDT4171,V2014,2.7043478260869565,0,11,24,42,12,10,16
35043,TDT4171,V2015,3.1186440677966103,0,25,38,21,9,10,15
35044,TDT4171,S2015,3.125,0,1,2,3,1,1,0
35045,TDT4171,V2016,2.804733727810651,0,14,56,36,28,16,19
35046,TDT4171,S2016,2.0,0,0,2,1,2,1,2
35047,TDT4171,V2017,3.398989898989899,0,42,66,49,24,4,13
35048,TDT4171,S2017,2.6666666666666665,0,2,5,0,1,0,4
35049,TDT4171,V2018,2.331896551724138,0,15,44,55,48,29,41
35050,TEP4525,H2007,4.285714285714286,0,3,3,1,0,0,0
35051,TEP4525,H2008,4.0,0,3,8,3,0,0,0
35052,TEP4525,H2009,3.888888888888889,0,2,4,3,0,0,0
35053,TEP4525,H2010,4.388888888888889,0,10,5,3,0,0,0
35054,TEP4525,H2011,3.5,0,2,10,7,3,0,0
35055,TEP4525,H2012,4.0,0,3,9,3,0,0,0
35056,TEP4525,H2013,4.041666666666667,0,8,9,7,0,0,0
35057,TEP4525,H2014,3.4782608695652173,0,2,12,6,2,0,1
35058,TEP4525,H2015,3.9565217391304346,0,6,11,5,1,0,0
35059,TEP4525,H2016,3.4,0,5,3,2,3,2,0
35060,TEP4525,H2017,4.3125,0,8,6,1,1,0,0
35061,TEP4545,H2007,4.285714285714286,0,2,5,0,0,0,0
35062,TEP4545,H2008,3.8,0,2,5,2,1,0,0
35063,TEP4545,H2009,3.4814814814814814,0,2,12,12,0,0,1
35064,TEP4545,H2010,3.611111111111111,0,3,5,10,0,0,0
35065,TEP4545,H2011,3.096774193548387,0,1,10,16,0,3,1
35066,TEP4545,H2012,3.45,0,3,16,18,2,1,0
35067,TEP4545,H2013,4.033333333333333,0,6,19,5,0,0,0
35068,TEP4545,H2014,4.217391304347826,0,5,18,0,0,0,0
35069,TEP4545,H2015,3.9298245614035086,0,7,39,11,0,0,0
35070,TEP4545,H2016,4.363636363636363,0,12,21,0,0,0,0
35071,TEP4545,H2017,4.5,0,15,15,0,0,0,0
35072,TMT4322,V2010,3.3076923076923075,0,1,5,6,0,0,1
35073,TMT4322,V2011,3.1818181818181817,0,3,6,9,2,0,2
35074,TMT4322,V2012,3.272727272727273,0,2,3,4,1,0,1
35075,TMT4322,H2012,4.0,0,1,6,1,0,0,0
35076,TMT4322,H2013,3.3157894736842106,0,2,11,2,1,1,2
35077,TMT4322,H2014,3.3333333333333335,0,1,5,3,3,0,0
35078,TMT4322,H2015,3.375,0,2,6,5,2,1,0
35079,TMT4322,H2016,3.675,0,8,16,13,2,0,1
35080,TMT4322,H2017,3.5135135135135136,0,9,12,7,7,2,0
35081,TIØ4500,H2007,4.05,0,5,11,4,0,0,0
35082,TIØ4500,H2008,4.071428571428571,0,5,5,4,0,0,0
35083,TIØ4500,H2009,3.875,0,1,5,2,0,0,0
35084,TIØ4500,H2010,3.7333333333333334,0,2,8,4,1,0,0
35085,TIØ4500,H2011,4.407407407407407,0,14,10,3,0,0,0
35086,TIØ4500,H2012,4.095238095238095,0,4,15,2,0,0,0
35087,TIØ4500,H2013,3.7857142857142856,0,4,16,6,2,0,0
35088,TIØ4500,H2014,4.2,0,11,14,5,0,0,0
35089,TIØ4500,H2015,4.2105263157894735,0,13,20,5,0,0,0
35090,TIØ4500,H2016,4.178571428571429,0,9,15,4,0,0,0
35091,TIØ4500,H2017,4.163265306122449,0,16,25,8,0,0,0
35092,BI3093,V2012,4.5,0,3,3,0,0,0,0
35093,BI3093,V2014,4.666666666666667,0,2,1,0,0,0,0
35094,BI3093,V2015,4.0,0,1,3,1,0,0,0
35095,TPD4105,V2007,0.0,21,0,0,0,0,0,0
35096,TPD4105,V2008,0.0,21,0,0,0,0,0,0
35097,TPD4105,V2009,0.0,24,0,0,0,0,0,0
35098,TPD4105,H2010,3.9,0,4,10,6,0,0,0
35099,TPD4105,H2011,3.7419354838709675,0,3,17,11,0,0,0
35100,TPD4105,H2012,3.4827586206896552,0,4,8,16,0,1,0
35101,TPD4105,V2013,3.875,0,6,10,7,1,0,0
35102,TPD4105,V2014,3.6,0,3,10,11,1,0,0
35103,TPD4105,V2015,3.896551724137931,0,4,18,7,0,0,0
35104,TPD4105,V2016,3.6666666666666665,0,6,12,13,2,0,0
35105,TPD4105,V2017,3.6,0,3,18,19,0,0,0
35106,TPD4105,V2004,0.0,20,0,0,0,0,0,0
35107,TPD4105,V2005,0.0,21,0,0,0,0,0,1
35108,TPD4105,V2006,0.0,20,0,0,0,0,0,3
35109,TPD4105,V2018,3.4594594594594597,0,5,13,17,0,0,2
35110,TMM4182,H2007,3.6842105263157894,0,3,7,9,0,0,0
35111,TMM4182,H2008,3.6875,0,3,6,6,1,0,0
35112,TMM4182,H2009,3.5555555555555554,0,1,3,5,0,0,0
35113,TMM4182,H2010,3.111111111111111,0,1,3,3,1,0,1
35114,TMM4182,H2011,3.6818181818181817,0,5,7,8,2,0,0
35115,TMM4182,H2012,3.6470588235294117,0,3,5,9,0,0,0
35116,TMM4182,H2013,3.375,0,1,6,7,2,0,0
35117,TMM4182,H2014,3.857142857142857,0,4,12,3,2,0,0
35118,TMM4182,H2015,4.0588235294117645,0,5,8,4,0,0,0
35119,TMM4182,H2016,3.4814814814814814,0,4,8,13,1,1,0
35120,TMM4182,H2017,4.131578947368421,0,13,17,8,0,0,0
35121,TMT4500,H2007,4.074074074074074,0,11,11,2,2,1,0
35122,TMT4500,V2008,4.2,0,2,2,1,0,0,0
35123,TMT4500,H2008,3.96875,0,7,18,6,1,0,0
35124,TMT4500,H2009,4.1,0,11,22,7,0,0,0
35125,TMT4500,H2010,4.256410256410256,0,16,17,6,0,0,0
35126,TMT4500,H2011,4.098039215686274,0,14,28,9,0,0,0
35127,TMT4500,H2012,3.926829268292683,0,8,23,9,1,0,0
35128,TMT4500,H2013,3.9166666666666665,0,7,19,10,0,0,0
35129,TMT4500,V2014,4.666666666666667,0,2,1,0,0,0,0
35130,TMT4500,H2014,3.7083333333333335,0,3,11,10,0,0,0
35131,TMT4500,V2015,3.3333333333333335,0,0,1,2,0,0,0
35132,TMT4500,H2015,3.590909090909091,0,2,24,16,2,0,0
35133,TMT4500,V2016,3.0,0,0,1,1,1,0,0
35134,TMT4500,H2016,3.6041666666666665,0,10,17,14,6,1,0
35135,TMT4500,V2017,3.6666666666666665,0,0,2,1,0,0,0
35136,TMT4500,H2017,3.810810810810811,0,8,15,13,1,0,0
35137,ENG2502,V2010,2.935483870967742,0,5,9,6,3,6,2
35138,ENG2502,V2011,3.2280701754385963,0,9,14,19,11,4,0
35139,ENG2502,H2011,3.6666666666666665,0,1,0,2,0,0,0
35140,ENG2502,V2012,3.1875,0,2,15,22,8,1,0
35141,ENG2502,V2013,3.016949152542373,0,8,14,20,9,4,4
35142,ENG2502,V2014,2.8461538461538463,0,4,12,28,14,5,2
35143,ENG2502,V2015,3.015625,0,8,15,22,10,7,2
35144,ENG2502,V2016,3.875,0,3,1,4,0,0,0
35145,ENG2502,V2017,3.393939393939394,0,8,9,10,3,0,3
35146,ENG2502,V2018,3.2,0,6,9,17,5,1,2
35147,FRA1102,V2008,3.0,0,7,8,12,7,3,3
35148,FRA1102,V2009,2.8,0,1,10,7,8,2,2
35149,FRA1102,V2010,3.0689655172413794,0,3,10,8,4,2,2
35150,FRA1102,V2011,2.7857142857142856,0,5,3,6,10,3,1
35151,FRA1102,V2012,2.84,0,4,1,11,6,2,1
35152,FRA1102,V2013,3.5,0,9,8,7,6,2,0
35153,FRA1102,V2014,2.4,0,2,2,6,11,2,2
35154,FRA1102,V2015,3.04,0,4,4,8,7,2,0
35155,FRA1102,V2016,3.1176470588235294,0,3,4,4,4,2,0
35156,FRA1102,V2017,3.3529411764705883,0,2,5,7,3,0,0
35157,FRA1102,V2018,3.3333333333333335,0,4,9,6,3,0,2
35158,MUSP4314,V2008,0.0,10,0,0,0,0,0,0
35159,MUSP4314,V2009,0.0,12,0,0,0,0,0,0
35160,MUSP4314,V2010,0.0,12,0,0,0,0,0,0
35161,MUSP4314,V2011,0.0,10,0,0,0,0,0,0
35162,MUSP4314,V2012,0.0,12,0,0,0,0,0,0
35163,MUSP4314,V2013,0.0,12,0,0,0,0,0,0
35164,MUSP4314,V2014,0.0,10,0,0,0,0,0,1
35165,MUSP4314,V2015,0.0,12,0,0,0,0,0,0
35166,MUSP4314,V2016,0.0,11,0,0,0,0,0,0
35167,MUSP4314,V2017,0.0,13,0,0,0,0,0,0
35168,MUSP4314,V2018,0.0,12,0,0,0,0,0,0
35169,MUSP4316,V2008,0.0,10,0,0,0,0,0,0
35170,MUSP4316,V2009,0.0,13,0,0,0,0,0,0
35171,MUSP4316,V2010,0.0,11,0,0,0,0,0,0
35172,MUSP4316,V2011,0.0,10,0,0,0,0,0,0
35173,MUSP4316,V2012,0.0,12,0,0,0,0,0,0
35174,MUSP4316,V2013,0.0,12,0,0,0,0,0,0
35175,MUSP4316,V2014,0.0,11,0,0,0,0,0,0
35176,MUSP4316,V2015,0.0,12,0,0,0,0,0,0
35177,MUSP4316,V2016,0.0,11,0,0,0,0,0,0
35178,MUSP4316,V2017,0.0,13,0,0,0,0,0,0
35179,MUSP4316,V2018,0.0,11,0,0,0,0,0,0
35180,TYSK1402,V2009,2.875,0,3,3,10,5,2,1
35181,TYSK1402,V2010,2.933333333333333,0,1,3,5,6,0,0
35182,TYSK1402,V2012,3.130434782608696,0,2,7,7,6,1,0
35183,TYSK1402,V2013,2.3684210526315788,0,3,4,3,1,3,5
35184,TYSK1402,V2014,3.0952380952380953,0,4,5,6,3,1,2
35185,TYSK1402,V2015,3.388888888888889,0,5,5,4,0,4,0
35186,TYSK1402,V2016,3.9523809523809526,0,6,9,5,1,0,0
35187,TYSK1402,V2017,3.2083333333333335,0,4,4,13,1,0,2
35188,TYSK1402,V2018,3.357142857142857,0,2,5,4,2,1,0
35189,TMR4850,V2007,4.125,0,10,16,6,0,0,0
35190,TMR4850,V2008,4.391304347826087,0,9,14,0,0,0,0
35191,TMR4850,V2009,4.0,0,6,5,6,0,0,0
35192,TMR4850,V2010,4.2727272727272725,0,6,16,0,0,0,0
35193,TMR4850,V2011,4.0,0,6,17,6,0,0,0
35194,TMR4850,V2012,4.0,0,6,17,6,0,0,0
35195,TMR4850,V2013,3.6785714285714284,0,0,19,9,0,0,0
35196,TMR4850,V2014,4.407407407407407,0,11,16,0,0,0,0
35197,TMR4850,V2015,4.423076923076923,0,11,15,0,0,0,0
35198,TMR4850,V2016,3.8095238095238093,0,6,10,0,5,0,0
35199,TMR4850,V2017,4.545454545454546,0,12,10,0,0,0,0
35200,TMR4850,V2005,4.608695652173913,0,14,9,0,0,0,0
35201,TMR4850,V2006,3.8076923076923075,0,0,21,5,0,0,0
35202,TMR4850,V2018,4.217391304347826,0,5,18,0,0,0,0
35203,TPG4852,V2010,4.354838709677419,0,16,10,5,0,0,0
35204,TPG4852,V2011,4.166666666666667,0,5,25,0,0,0,0
35205,TPG4852,V2012,4.166666666666667,0,10,15,5,0,0,0
35206,TPG4852,V2013,4.516129032258065,0,16,15,0,0,0,0
35207,TPG4852,V2014,4.181818181818182,0,6,27,0,0,0,0
35208,TPG4852,V2015,4.44,0,11,14,0,0,0,0
35209,TPG4852,V2016,4.37037037037037,0,10,17,0,0,0,0
35210,TPG4852,V2017,4.222222222222222,0,6,21,0,0,0,0
35211,TPG4852,V2018,4.2,0,6,24,0,0,0,0
35212,SØK3800,V2009,4.0,0,0,17,0,0,0,0
35213,SØK3800,V2010,4.0,0,0,30,0,0,0,0
35214,SØK3800,V2011,4.0,0,0,24,0,0,0,0
35215,SØK3800,V2012,4.035714285714286,0,6,17,5,0,0,0
35216,SØK3800,V2013,4.037037037037037,0,6,16,5,0,0,0
35217,SØK3800,V2014,4.8,0,24,6,0,0,0,0
35218,SØK3800,V2015,3.9642857142857144,0,5,17,6,0,0,0
35219,SØK3800,V2016,4.0,0,11,6,11,0,0,0
35220,SØK3800,V2017,4.033333333333333,0,7,17,6,0,0,0
35221,SØK3800,V2018,4.4,0,10,15,0,0,0,0
35222,MUSP4333,V2004,0.0,3,0,0,0,0,0,0
35223,MUSP4333,V2005,0.0,6,0,0,0,0,0,0
35224,FE8123,V2015,0.0,6,0,0,0,0,0,0
35225,FE8123,H2016,0.0,3,0,0,0,0,0,1
35226,TM8110,V2008,4.666666666666667,0,2,1,0,0,0,0
35227,TM8110,V2011,5.0,0,3,0,0,0,0,0
35228,TM8110,V2012,4.666666666666667,0,2,1,0,0,0,0
35229,TM8110,V2013,4.4,0,2,3,0,0,0,0
35230,NEVR3003,H2007,3.5833333333333335,0,1,6,4,1,0,0
35231,NEVR3003,H2008,3.526315789473684,0,4,7,5,2,0,1
35232,NEVR3003,V2010,2.586206896551724,0,3,10,3,3,5,5
35233,NEVR3003,V2011,3.1923076923076925,0,2,11,5,6,2,0
35234,NEVR3003,V2012,2.5,0,1,9,7,5,3,5
35235,NEVR3003,V2013,2.5,0,2,6,8,8,6,2
35236,NEVR3003,H2013,3.6666666666666665,0,2,2,1,0,1,0
35237,NEVR3003,V2014,2.9285714285714284,0,3,6,8,9,1,1
35238,NEVR3003,H2014,3.3333333333333335,0,0,1,2,0,0,0
35239,NEVR3003,V2015,2.7419354838709675,0,1,11,8,5,2,4
35240,NEVR3003,V2016,2.735294117647059,0,2,6,15,5,4,2
35241,NEVR3003,H2016,3.6666666666666665,0,1,0,2,0,0,0
35242,NEVR3003,V2017,3.3,0,3,8,16,2,0,1
35243,NEVR3003,H2006,4.0,0,3,5,3,0,0,0
35244,NEVR3003,V2018,2.710526315789474,0,2,10,9,12,2,3
35245,MUST3050,V2009,2.75,0,0,2,1,0,0,1
35246,MUST3050,H2010,2.0,0,0,0,1,1,1,0
35247,MUST3050,V2011,3.2,0,0,2,2,1,0,0
35248,MUST3050,H2012,4.0,0,1,2,1,0,0,0
35249,MUST3050,V2013,3.6666666666666665,0,1,0,2,0,0,0
35250,MUST3050,V2014,4.0,0,2,1,0,1,0,0
35251,MUST3050,V2016,4.666666666666667,0,2,1,0,0,0,0
35252,EP8206,V2011,4.4,0,2,3,0,0,0,0
35253,EP8206,V2018,0.0,4,0,0,0,0,0,0
35254,YFL4306,V2008,0.0,39,0,0,0,0,0,0
35255,YFL4306,V2009,0.0,40,0,0,0,0,0,0
35256,YFL4306,V2010,0.0,27,0,0,0,0,0,0
35257,YFL4306,V2011,0.0,23,0,0,0,0,0,0
35258,YFL4306,H2011,0.0,5,0,0,0,0,0,0
35259,YFL4306,V2012,0.0,26,0,0,0,0,0,0
35260,YFL4306,V2013,0.0,45,0,0,0,0,0,0
35261,YFL4306,H2013,0.0,9,0,0,0,0,0,0
35262,YFL4306,V2014,0.0,20,0,0,0,0,0,0
35263,YFL4306,V2015,0.0,45,0,0,0,0,0,0
35264,YFL4306,H2015,0.0,4,0,0,0,0,0,0
35265,YFL4306,V2016,0.0,42,0,0,0,0,0,0
35266,YFL4306,H2016,0.0,7,0,0,0,0,0,0
35267,YFL4306,V2017,0.0,52,0,0,0,0,0,0
35268,YFL4306,V2018,0.0,47,0,0,0,0,0,0
35269,RFEL3080,V2009,0.0,5,0,0,0,0,0,0
35270,RFEL3080,V2011,0.0,9,0,0,0,0,0,0
35271,RFEL3080,V2012,0.0,13,0,0,0,0,0,0
35272,RFEL3080,V2013,0.0,13,0,0,0,0,0,0
35273,RFEL3080,V2014,0.0,8,0,0,0,0,0,0
35274,RFEL3080,V2015,0.0,14,0,0,0,0,0,0
35275,RFEL3080,V2016,0.0,15,0,0,0,0,0,0
35276,RFEL3080,V2017,0.0,13,0,0,0,0,0,0
35277,AAR4901,V2007,3.75,0,2,0,1,1,0,0
35278,AAR4901,V2008,4.0,0,2,0,2,0,0,0
35279,AAR4901,V2010,3.5454545454545454,0,0,12,10,0,0,0
35280,AAR4901,V2011,3.5384615384615383,0,0,8,4,1,0,0
35281,AAR4901,V2012,4.0,0,4,4,4,0,0,0
35282,AAR4901,V2013,3.45,0,1,8,10,1,0,0
35283,AAR4901,V2014,4.230769230769231,0,8,3,1,0,0,1
35284,AAR4901,V2017,3.9285714285714284,0,4,18,6,0,0,0
35285,AAR4901,V2006,3.727272727272727,0,3,5,1,1,1,0
35286,ENG2303,V2007,3.022222222222222,0,7,14,9,7,4,4
35287,ENG2303,V2008,3.0303030303030303,0,4,7,14,5,0,3
35288,ENG2303,V2009,2.878787878787879,0,6,5,12,3,3,4
35289,ENG2303,V2010,3.609375,0,16,17,26,2,1,2
35290,ENG2303,V2011,3.5686274509803924,0,6,26,12,6,0,1
35291,ENG2303,V2012,3.38,0,7,16,18,7,2,0
35292,ENG2303,V2013,3.4705882352941178,0,9,19,14,7,0,2
35293,ENG2303,V2014,2.8444444444444446,0,3,9,17,12,2,2
35294,ENG2303,V2015,3.0576923076923075,0,9,10,18,8,4,3
35295,ENG2303,V2016,3.7142857142857144,0,5,7,8,0,1,0
35296,ENG2303,V2017,2.8529411764705883,0,4,6,10,11,1,2
35297,ENG2303,V2006,3.073170731707317,0,2,14,13,10,1,1
35298,ENG2303,V2018,3.514705882352941,0,17,15,28,4,2,2
35299,GB8303,H2014,0.0,3,0,0,0,0,0,0
35300,GB8303,H2004,4.5,0,2,2,0,0,0,0
35301,KULT3301,H2007,3.4545454545454546,0,1,3,7,0,0,0
35302,KULT3301,H2008,3.642857142857143,0,2,7,4,0,1,0
35303,KULT3301,H2009,3.466666666666667,0,1,5,9,0,0,0
35304,KULT3301,H2010,3.473684210526316,0,4,6,4,5,0,0
35305,KULT3301,H2011,3.4210526315789473,0,3,6,6,4,0,0
35306,KULT3301,H2012,3.5789473684210527,0,3,7,7,2,0,0
35307,KULT3301,H2013,3.8181818181818183,0,6,9,5,1,1,0
35308,KULT3301,H2014,3.7,0,5,6,7,2,0,0
35309,KULT3301,H2015,3.75,0,4,7,2,3,0,0
35310,KULT3301,H2016,3.6923076923076925,0,4,12,8,2,0,0
35311,KULT3301,H2017,3.735294117647059,0,6,13,15,0,0,0
35312,KULT3301,H2004,4.2272727272727275,0,9,9,4,0,0,0
35313,KULT3301,H2005,4.066666666666666,0,4,8,3,0,0,0
35314,KULT3301,H2006,3.5217391304347827,0,4,7,9,3,0,0
35315,TT8302,V2007,3.8333333333333335,0,2,1,3,0,0,0
35316,TT8302,V2009,3.25,0,1,2,0,0,0,1
35317,TT8302,V2010,3.8,0,1,3,0,1,0,0
35318,TT8302,V2011,2.8333333333333335,0,2,0,2,0,1,1
35319,TT8302,V2012,3.2222222222222223,0,1,3,3,1,1,0
35320,TT8302,H2013,0.0,5,0,0,0,0,0,2
35321,TT8302,H2015,0.0,3,0,0,0,0,0,1
35322,TT8302,H2004,2.625,0,1,2,1,2,1,1
35323,TT8302,V2006,3.111111111111111,0,0,4,4,0,0,1
35324,NATRBI3900,V2007,4.0,0,1,4,1,0,0,0
35325,NATRBI3900,V2008,4.285714285714286,0,2,5,0,0,0,0
35326,NATRBI3900,V2009,2.8,0,0,0,4,1,0,0
35327,NATRBI3900,V2011,4.0,0,1,3,1,0,0,0
35328,NATRBI3900,V2012,3.2857142857142856,0,0,4,2,0,1,0
35329,NATRBI3900,V2013,3.2857142857142856,0,1,2,2,2,0,0
35330,NATRBI3900,V2014,4.333333333333333,0,1,2,0,0,0,0
35331,NATRBI3900,V2015,3.888888888888889,0,3,2,4,0,0,0
35332,NATRBI3900,V2016,3.5714285714285716,0,0,4,3,0,0,0
35333,NATRBI3900,V2017,3.4,0,0,3,1,1,0,0
35334,NATRBI3900,V2006,4.0,0,0,3,0,0,0,0
35335,NATRBI3900,H2006,3.6666666666666665,0,1,0,2,0,0,0
35336,NATRBI3900,V2018,3.75,0,1,1,2,0,0,0
35337,BMPA5000,V2018,3.869565217391304,0,2,16,5,0,0,0
35338,IMT4205,H2017,3.3043478260869565,0,0,11,9,2,1,0
35339,IMT4205,V2018,2.5,0,0,1,0,3,0,0
35340,LMM15005,H2016,0.0,12,0,0,0,0,0,0
35341,LMM15005,H2017,0.0,8,0,0,0,0,0,0
35342,BBOA3050,H2014,3.0714285714285716,0,3,6,11,6,2,0
35343,BBOA3050,H2015,3.5,0,4,8,8,4,0,0
35344,BBOA3050,H2016,2.823529411764706,0,5,6,11,4,6,2
35345,BBOA3050,H2017,2.810810810810811,0,3,6,15,9,2,2
35346,HSYK205P,H2014,0.0,48,0,0,0,0,0,0
35347,HSYK205P,V2015,0.0,46,0,0,0,0,0,0
35348,HSYK205P,H2015,0.0,51,0,0,0,0,0,1
35349,HSYK205P,V2016,0.0,47,0,0,0,0,0,3
35350,HSYK205P,H2016,0.0,59,0,0,0,0,0,0
35351,HSYK205P,V2017,0.0,55,0,0,0,0,0,1
35352,HSYK205P,V2018,0.0,41,0,0,0,0,0,0
35353,TMMT4002,H2016,2.4166666666666665,0,0,1,4,6,1,0
35354,TMMT4002,H2017,2.764705882352941,0,1,4,6,2,4,0
35355,BOKO4030,H2015,3.3066666666666666,0,6,30,26,8,4,1
35356,BOKO4030,V2016,3.5,0,1,9,4,1,1,0
35357,BOKO4030,H2016,3.3255813953488373,0,6,35,31,10,3,1
35358,BOKO4030,H2017,2.7413793103448274,0,14,22,34,22,14,10
35359,TBBY1101,V2016,0.0,17,0,0,0,0,0,0
35360,HSBS805P,V2016,0.0,12,0,0,0,0,0,0
35361,HSIS807P,H2015,0.0,35,0,0,0,0,0,0
35362,HSIS807P,V2017,0.0,32,0,0,0,0,0,0
35363,TBBY3001,H2017,2.6956521739130435,0,1,4,8,7,3,0
35364,LGU14028,V2017,3.2,0,1,0,3,1,0,0
35365,LGU14028,V2018,3.5,0,1,3,3,1,0,0
35366,TN202811,H2011,2.3448275862068964,0,1,10,13,20,12,2
35367,TN202811,H2012,2.6578947368421053,0,1,8,11,14,3,1
35368,TN202811,H2013,2.5555555555555554,0,3,4,9,15,4,1
35369,TN202811,H2014,3.0256410256410255,0,1,12,16,7,3,0
35370,TN202811,H2015,3.3055555555555554,0,4,11,14,6,1,0
35371,TN202811,H2016,3.1923076923076925,0,3,7,10,5,0,1
35372,TN202811,H2017,3.6944444444444446,0,6,16,11,3,0,0
35373,TN303012,H2012,3.717948717948718,0,3,23,12,1,0,0
35374,TN303012,H2013,3.5,0,2,19,13,4,0,0
35375,TN303012,H2014,3.3902439024390243,0,2,15,21,3,0,0
35376,TN303012,H2015,2.9285714285714284,0,1,6,25,9,1,0
35377,TN303012,H2016,2.973684210526316,0,0,6,26,5,1,0
35378,TN303012,H2017,3.0,0,0,8,13,4,2,0
35379,HO402113,H2014,1.5,0,0,0,0,2,2,0
